#Expanded function
#Calculated using Holo_Multipol
#Intensity    Theta angle    Phi angle
0.448963 2864.79 17314.2
0.413911 2864.79 17464.8
0.403461 2864.79 17615.3
0.431392 2864.79 17765.9
0.434594 2864.79 17916.4
0.417618 2864.79 18067
0.409735 2864.79 18217.5
0.417336 2864.79 18368.1
0.437436 2864.79 18518.7
0.383677 2864.79 18669.2
0.437401 2864.79 18819.8
0.435398 2864.79 18970.3
0.440705 2864.79 19120.9
0.417835 2864.79 19271.5
0.400998 2864.79 19422
0.438909 2864.79 19572.6
0.415879 2864.79 19723.1
0.424565 2864.79 19873.7
0.404017 2864.79 20024.2
0.430927 2864.79 20174.8
0.425967 2864.79 20325.4
0.388385 2864.79 20475.9
0.137985 2979.38 0
0.181014 2979.38 146.287
0.128088 2979.38 292.574
0.172021 2979.38 438.861
0.155965 2979.38 585.148
0.139002 2979.38 731.435
0.161963 2979.38 877.723
0.124051 2979.38 1024.01
0.174328 2979.38 1170.3
0.15554 2979.38 1316.58
0.145271 2979.38 1462.87
0.169903 2979.38 1609.16
0.126628 2979.38 1755.45
0.177242 2979.38 1901.73
0.1467 2979.38 2048.02
0.141854 2979.38 2194.31
0.167171 2979.38 2340.59
0.127687 2979.38 2486.88
0.181361 2979.38 2633.17
0.138623 2979.38 2779.45
0.153298 2979.38 2925.74
0.168543 2979.38 3072.03
0.131355 2979.38 3218.32
0.185072 2979.38 3364.6
0.13265 2979.38 3510.89
0.157487 2979.38 3657.18
0.167024 2979.38 3803.46
0.133921 2979.38 3949.75
0.17938 2979.38 4096.04
0.11969 2979.38 4242.33
0.165118 2979.38 4388.61
0.163528 2979.38 4534.9
0.13881 2979.38 4681.19
0.179669 2979.38 4827.47
0.12757 2979.38 4973.76
0.171797 2979.38 5120.05
0.155184 2979.38 5266.34
0.138614 2979.38 5412.62
0.161355 2979.38 5558.91
0.122961 2979.38 5705.2
0.175067 2979.38 5851.48
0.1547 2979.38 5997.77
0.146599 2979.38 6144.06
0.169885 2979.38 6290.35
0.127344 2979.38 6436.63
0.17656 2979.38 6582.92
0.145348 2979.38 6729.21
0.140831 2979.38 6875.49
0.167209 2979.38 7021.78
0.127926 2979.38 7168.07
0.181083 2979.38 7314.35
0.13824 2979.38 7460.64
0.154673 2979.38 7606.93
0.169553 2979.38 7753.22
0.131615 2979.38 7899.5
0.185335 2979.38 8045.79
0.130682 2979.38 8192.08
0.159152 2979.38 8338.37
0.166561 2979.38 8484.65
0.135537 2979.38 8630.94
0.178994 2979.38 8777.23
0.12046 2979.38 8923.51
0.166363 2979.38 9069.8
0.163127 2979.38 9216.09
0.139884 2979.38 9362.37
0.177859 2979.38 9508.66
0.127022 2979.38 9654.95
0.171635 2979.38 9801.24
0.154952 2979.38 9947.52
0.138262 2979.38 10093.8
0.161543 2979.38 10240.1
0.121912 2979.38 10386.4
0.175848 2979.38 10532.7
0.154141 2979.38 10679
0.147761 2979.38 10825.2
0.169181 2979.38 10971.5
0.127751 2979.38 11117.8
0.175982 2979.38 11264.1
0.14392 2979.38 11410.4
0.140504 2979.38 11556.7
0.166663 2979.38 11703
0.128218 2979.38 11849.3
0.180483 2979.38 11995.5
0.137991 2979.38 12141.8
0.155605 2979.38 12288.1
0.170226 2979.38 12434.4
0.131607 2979.38 12580.7
0.185186 2979.38 12727
0.12842 2979.38 12873.3
0.160564 2979.38 13019.6
0.16632 2979.38 13165.8
0.136978 2979.38 13312.1
0.178971 2979.38 13458.4
0.121881 2979.38 13604.7
0.167728 2979.38 13751
0.162547 2979.38 13897.3
0.140844 2979.38 14043.6
0.175859 2979.38 14189.8
0.126526 2979.38 14336.1
0.171616 2979.38 14482.4
0.155376 2979.38 14628.7
0.138058 2979.38 14775
0.162274 2979.38 14921.3
0.121206 2979.38 15067.6
0.176588 2979.38 15213.9
0.153691 2979.38 15360.1
0.148645 2979.38 15506.4
0.168044 2979.38 15652.7
0.127878 2979.38 15799
0.175784 2979.38 15945.3
0.142574 2979.38 16091.6
0.140932 2979.38 16237.9
0.165677 2979.38 16384.2
0.128552 2979.38 16530.4
0.179859 2979.38 16676.7
0.137812 2979.38 16823
0.156013 2979.38 16969.3
0.170626 2979.38 17115.6
0.131324 2979.38 17261.9
0.184807 2979.38 17408.2
0.126121 2979.38 17554.5
0.161495 2979.38 17700.7
0.166132 2979.38 17847
0.137999 2979.38 17993.3
0.179277 2979.38 18139.6
0.123736 2979.38 18285.9
0.169106 2979.38 18432.2
0.161788 2979.38 18578.5
0.141378 2979.38 18724.7
0.173827 2979.38 18871
0.126145 2979.38 19017.3
0.171763 2979.38 19163.6
0.1563 2979.38 19309.9
0.138184 2979.38 19456.2
0.163286 2979.38 19602.5
0.121054 2979.38 19748.8
0.177211 2979.38 19895
0.1531 2979.38 20041.3
0.149061 2979.38 20187.6
0.166849 2979.38 20333.9
0.127803 2979.38 20480.2
0.393587 3093.97 0
0.424009 3093.97 142.252
0.412725 3093.97 284.503
0.382839 3093.97 426.755
0.434967 3093.97 569.006
0.386085 3093.97 711.258
0.393082 3093.97 853.51
0.446531 3093.97 995.761
0.387178 3093.97 1138.01
0.423677 3093.97 1280.26
0.398087 3093.97 1422.52
0.391492 3093.97 1564.77
0.467368 3093.97 1707.02
0.392518 3093.97 1849.27
0.397632 3093.97 1991.52
0.427792 3093.97 2133.77
0.382281 3093.97 2276.03
0.438729 3093.97 2418.28
0.406024 3093.97 2560.53
0.390408 3093.97 2702.78
0.436019 3093.97 2845.03
0.381898 3093.97 2987.28
0.413376 3093.97 3129.53
0.438185 3093.97 3271.79
0.389559 3093.97 3414.04
0.420807 3093.97 3556.29
0.386075 3093.97 3698.54
0.397106 3093.97 3840.79
0.451148 3093.97 3983.04
0.400669 3093.97 4125.3
0.390356 3093.97 4267.55
0.399969 3093.97 4409.8
0.392014 3093.97 4552.05
0.417642 3093.97 4694.3
0.418976 3093.97 4836.55
0.381969 3093.97 4978.81
0.395918 3093.97 5121.06
0.405913 3093.97 5263.31
0.402198 3093.97 5405.56
0.442928 3093.97 5547.81
0.394173 3093.97 5690.06
0.384105 3093.97 5832.32
0.432046 3093.97 5974.57
0.388488 3093.97 6116.82
0.408556 3093.97 6259.07
0.424087 3093.97 6401.32
0.385445 3093.97 6543.57
0.432541 3093.97 6685.82
0.388481 3093.97 6828.08
0.391974 3093.97 6970.33
0.459075 3093.97 7112.58
0.387313 3093.97 7254.83
0.414235 3093.97 7397.08
0.407786 3093.97 7539.33
0.387881 3093.97 7681.59
0.460675 3093.97 7823.84
0.39745 3093.97 7966.09
0.393207 3093.97 8108.34
0.434792 3093.97 8250.59
0.382369 3093.97 8392.84
0.427289 3093.97 8535.1
0.414092 3093.97 8677.35
0.388653 3093.97 8819.6
0.433481 3093.97 8961.85
0.380639 3093.97 9104.1
0.407165 3093.97 9246.35
0.45052 3093.97 9388.61
0.393588 3093.97 9530.86
0.408296 3093.97 9673.11
0.393169 3093.97 9815.36
0.392961 3093.97 9957.61
0.440225 3093.97 10099.9
0.40419 3093.97 10242.1
0.385677 3093.97 10384.4
0.39922 3093.97 10526.6
0.394963 3093.97 10668.9
0.409307 3093.97 10811.1
0.43224 3093.97 10953.4
0.382836 3093.97 11095.6
0.392608 3093.97 11237.9
0.415878 3093.97 11380.1
0.397761 3093.97 11522.4
0.434853 3093.97 11664.6
0.404515 3093.97 11806.9
0.381999 3093.97 11949.1
0.435339 3093.97 12091.4
0.385936 3093.97 12233.6
0.397288 3093.97 12375.9
0.436522 3093.97 12518.1
0.387075 3093.97 12660.4
0.428526 3093.97 12802.6
0.392988 3093.97 12944.9
0.392419 3093.97 13087.1
0.466849 3093.97 13229.4
0.389425 3093.97 13371.6
0.403751 3093.97 13513.9
0.419641 3093.97 13656.2
0.38383 3093.97 13798.4
0.448549 3093.97 13940.7
0.402132 3093.97 14082.9
0.391507 3093.97 14225.2
0.436706 3093.97 14367.4
0.382667 3093.97 14509.7
0.418581 3093.97 14651.9
0.426922 3093.97 14794.2
0.388129 3093.97 14936.4
0.427956 3093.97 15078.7
0.38216 3093.97 15220.9
0.401216 3093.97 15363.2
0.454564 3093.97 15505.4
0.398037 3093.97 15647.7
0.396502 3093.97 15789.9
0.398539 3093.97 15932.2
0.391368 3093.97 16074.4
0.426647 3093.97 16216.7
0.41078 3093.97 16358.9
0.383072 3093.97 16501.2
0.397471 3093.97 16643.4
0.400191 3093.97 16785.7
0.404771 3093.97 16927.9
0.441908 3093.97 17070.2
0.387857 3093.97 17212.4
0.387641 3093.97 17354.7
0.426267 3093.97 17496.9
0.392165 3093.97 17639.2
0.41999 3093.97 17781.4
0.415537 3093.97 17923.7
0.383441 3093.97 18066
0.434501 3093.97 18208.2
0.386481 3093.97 18350.5
0.392416 3093.97 18492.7
0.449897 3093.97 18635
0.38713 3093.97 18777.2
0.421584 3093.97 18919.5
0.400221 3093.97 19061.7
0.390798 3093.97 19204
0.46642 3093.97 19346.2
0.393737 3093.97 19488.5
0.39612 3093.97 19630.7
0.430056 3093.97 19773
0.382124 3093.97 19915.2
0.435597 3093.97 20057.5
0.407654 3093.97 20199.7
0.389966 3093.97 20342
0.435553 3093.97 20484.2
0.358535 3208.56 0
0.427894 3208.56 138.433
0.393745 3208.56 276.866
0.366742 3208.56 415.298
0.416224 3208.56 553.731
0.426972 3208.56 692.164
0.373159 3208.56 830.596
0.372519 3208.56 969.029
0.438607 3208.56 1107.46
0.376806 3208.56 1245.89
0.365098 3208.56 1384.33
0.445193 3208.56 1522.76
0.391791 3208.56 1661.19
0.358136 3208.56 1799.63
0.426756 3208.56 1938.06
0.395238 3208.56 2076.49
0.366992 3208.56 2214.92
0.414649 3208.56 2353.36
0.427884 3208.56 2491.79
0.374397 3208.56 2630.22
0.371324 3208.56 2768.66
0.438373 3208.56 2907.09
0.377886 3208.56 3045.52
0.364207 3208.56 3183.95
0.444607 3208.56 3322.39
0.39325 3208.56 3460.82
0.357791 3208.56 3599.25
0.425559 3208.56 3737.68
0.396696 3208.56 3876.12
0.367302 3208.56 4014.55
0.413061 3208.56 4152.98
0.428737 3208.56 4291.42
0.375697 3208.56 4429.85
0.370187 3208.56 4568.28
0.438095 3208.56 4706.71
0.379003 3208.56 4845.15
0.363325 3208.56 4983.58
0.443956 3208.56 5122.01
0.394707 3208.56 5260.44
0.357502 3208.56 5398.88
0.424302 3208.56 5537.31
0.398114 3208.56 5675.74
0.367672 3208.56 5814.18
0.411461 3208.56 5952.61
0.429528 3208.56 6091.04
0.377057 3208.56 6229.47
0.369107 3208.56 6367.91
0.437773 3208.56 6506.34
0.380158 3208.56 6644.77
0.362452 3208.56 6783.21
0.443242 3208.56 6921.64
0.396164 3208.56 7060.07
0.357273 3208.56 7198.5
0.422989 3208.56 7336.94
0.399481 3208.56 7475.37
0.3681 3208.56 7613.8
0.409856 3208.56 7752.23
0.430252 3208.56 7890.67
0.378471 3208.56 8029.1
0.368086 3208.56 8167.53
0.437407 3208.56 8305.97
0.38135 3208.56 8444.4
0.361593 3208.56 8582.83
0.442464 3208.56 8721.26
0.397618 3208.56 8859.7
0.357104 3208.56 8998.13
0.421617 3208.56 9136.56
0.400795 3208.56 9275
0.368587 3208.56 9413.43
0.408245 3208.56 9551.86
0.430908 3208.56 9690.29
0.379938 3208.56 9828.73
0.367123 3208.56 9967.16
0.436997 3208.56 10105.6
0.382585 3208.56 10244
0.360746 3208.56 10382.5
0.441622 3208.56 10520.9
0.399071 3208.56 10659.3
0.356997 3208.56 10797.8
0.42019 3208.56 10936.2
0.402049 3208.56 11074.6
0.36913 3208.56 11213.1
0.406634 3208.56 11351.5
0.431492 3208.56 11489.9
0.381454 3208.56 11628.4
0.366218 3208.56 11766.8
0.436541 3208.56 11905.2
0.383862 3208.56 12043.6
0.359917 3208.56 12182.1
0.440716 3208.56 12320.5
0.400523 3208.56 12458.9
0.356955 3208.56 12597.4
0.418711 3208.56 12735.8
0.403239 3208.56 12874.2
0.369728 3208.56 13012.7
0.405026 3208.56 13151.1
0.432 3208.56 13289.5
0.383013 3208.56 13428
0.365369 3208.56 13566.4
0.43604 3208.56 13704.8
0.385181 3208.56 13843.3
0.359107 3208.56 13981.7
0.439748 3208.56 14120.1
0.401972 3208.56 14258.6
0.356978 3208.56 14397
0.417182 3208.56 14535.4
0.404357 3208.56 14673.9
0.370378 3208.56 14812.3
0.403428 3208.56 14950.7
0.432431 3208.56 15089.2
0.384608 3208.56 15227.6
0.364576 3208.56 15366
0.435492 3208.56 15504.5
0.386541 3208.56 15642.9
0.358321 3208.56 15781.3
0.438722 3208.56 15919.8
0.403414 3208.56 16058.2
0.357066 3208.56 16196.6
0.415611 3208.56 16335.1
0.405405 3208.56 16473.5
0.371083 3208.56 16611.9
0.401835 3208.56 16750.4
0.432783 3208.56 16888.8
0.386242 3208.56 17027.2
0.363834 3208.56 17165.7
0.434895 3208.56 17304.1
0.387949 3208.56 17442.5
0.35756 3208.56 17581
0.437633 3208.56 17719.4
0.404857 3208.56 17857.8
0.357222 3208.56 17996.3
0.413996 3208.56 18134.7
0.406379 3208.56 18273.1
0.371839 3208.56 18411.6
0.400252 3208.56 18550
0.433053 3208.56 18688.4
0.387907 3208.56 18826.9
0.363142 3208.56 18965.3
0.434248 3208.56 19103.7
0.389401 3208.56 19242.2
0.356828 3208.56 19380.6
0.436486 3208.56 19519
0.406297 3208.56 19657.5
0.357443 3208.56 19795.9
0.412343 3208.56 19934.3
0.407277 3208.56 20072.8
0.372644 3208.56 20211.2
0.398683 3208.56 20349.6
0.433241 3208.56 20488
0.0733515 3323.16 0
0.0564381 3323.16 135.701
0.0746023 3323.16 271.401
0.0671196 3323.16 407.102
0.0625066 3323.16 542.802
0.0756191 3323.16 678.503
0.0559592 3323.16 814.203
0.0691288 3323.16 949.904
0.0714744 3323.16 1085.6
0.0566584 3323.16 1221.3
0.0760795 3323.16 1357.01
0.0693898 3323.16 1492.71
0.060979 3323.16 1628.41
0.076293 3323.16 1764.11
0.0535488 3323.16 1899.81
0.0687603 3323.16 2035.51
0.0727715 3323.16 2171.21
0.0568167 3323.16 2306.91
0.0749462 3323.16 2442.61
0.0685576 3323.16 2578.31
0.0602535 3323.16 2714.01
0.0736311 3323.16 2849.71
0.0547005 3323.16 2985.41
0.0708771 3323.16 3121.11
0.0742661 3323.16 3256.81
0.0569111 3323.16 3392.51
0.0759465 3323.16 3528.21
0.0668282 3323.16 3663.91
0.0620246 3323.16 3799.61
0.0705133 3323.16 3935.32
0.0568564 3323.16 4071.02
0.0701874 3323.16 4206.72
0.0733102 3323.16 4342.42
0.0578381 3323.16 4478.12
0.0787704 3323.16 4613.82
0.0638832 3323.16 4749.52
0.0641631 3323.16 4885.22
0.0677498 3323.16 5020.92
0.0569691 3323.16 5156.62
0.0721933 3323.16 5292.32
0.0722145 3323.16 5428.02
0.0578744 3323.16 5563.72
0.0779508 3323.16 5699.42
0.0613982 3323.16 5835.12
0.0641934 3323.16 5970.82
0.0712289 3323.16 6106.52
0.0562862 3323.16 6242.22
0.0739975 3323.16 6377.92
0.0709949 3323.16 6513.63
0.0584514 3323.16 6649.33
0.0790055 3323.16 6785.03
0.0607986 3323.16 6920.73
0.0615371 3323.16 7056.43
0.0738755 3323.16 7192.13
0.0542899 3323.16 7327.83
0.0736821 3323.16 7463.53
0.070179 3323.16 7599.23
0.0618714 3323.16 7734.93
0.0771435 3323.16 7870.63
0.0604379 3323.16 8006.33
0.0629484 3323.16 8142.03
0.0730188 3323.16 8277.73
0.0558736 3323.16 8413.43
0.0741436 3323.16 8549.13
0.0681138 3323.16 8684.83
0.0616997 3323.16 8820.54
0.0754476 3323.16 8956.24
0.0578982 3323.16 9091.94
0.0677438 3323.16 9227.64
0.0730735 3323.16 9363.34
0.0568067 3323.16 9499.04
0.0756521 3323.16 9634.74
0.0680281 3323.16 9770.44
0.0620254 3323.16 9906.14
0.0759677 3323.16 10041.8
0.0541426 3323.16 10177.5
0.0688041 3323.16 10313.2
0.071174 3323.16 10448.9
0.0565765 3323.16 10584.6
0.0756837 3323.16 10720.3
0.0691194 3323.16 10856
0.0603174 3323.16 10991.7
0.0752464 3323.16 11127.4
0.0534433 3323.16 11263.1
0.070465 3323.16 11398.8
0.0740957 3323.16 11534.5
0.0569135 3323.16 11670.2
0.074852 3323.16 11805.9
0.0679494 3323.16 11941.6
0.0610081 3323.16 12077.3
0.0720514 3323.16 12213
0.0565711 3323.16 12348.7
0.0702641 3323.16 12484.4
0.0740015 3323.16 12620.1
0.0573492 3323.16 12755.8
0.0779189 3323.16 12891.6
0.0652715 3323.16 13027.3
0.0632051 3323.16 13163
0.0679922 3323.16 13298.7
0.0571094 3323.16 13434.4
0.0709428 3323.16 13570.1
0.0725505 3323.16 13705.8
0.0581429 3323.16 13841.5
0.0784282 3323.16 13977.2
0.0616256 3323.16 14112.9
0.0650589 3323.16 14248.6
0.0693537 3323.16 14384.3
0.05644 3323.16 14520
0.0738208 3323.16 14655.7
0.0714006 3323.16 14791.4
0.0576162 3323.16 14927.1
0.0787797 3323.16 15062.8
0.0613447 3323.16 15198.5
0.0622296 3323.16 15334.2
0.0734751 3323.16 15469.9
0.055089 3323.16 15605.6
0.0737111 3323.16 15741.3
0.0706667 3323.16 15877
0.0609926 3323.16 16012.7
0.0779421 3323.16 16148.4
0.0605664 3323.16 16284.1
0.0617606 3323.16 16419.8
0.0733451 3323.16 16555.5
0.0550081 3323.16 16691.2
0.0739074 3323.16 16826.9
0.0691561 3323.16 16962.6
0.0613894 3323.16 17098.3
0.0758169 3323.16 17234
0.0594271 3323.16 17369.7
0.0656822 3323.16 17505.4
0.0735421 3323.16 17641.1
0.0566236 3323.16 17776.8
0.0749233 3323.16 17912.5
0.0670353 3323.16 18048.2
0.0626375 3323.16 18183.9
0.0757207 3323.16 18319.6
0.0551829 3323.16 18455.3
0.0692772 3323.16 18591
0.0709052 3323.16 18726.7
0.0565641 3323.16 18862.4
0.0760915 3323.16 18998.1
0.0696035 3323.16 19133.8
0.0606427 3323.16 19269.5
0.0762507 3323.16 19405.2
0.0533349 3323.16 19540.9
0.0692028 3323.16 19676.6
0.0734222 3323.16 19812.3
0.056899 3323.16 19948
0.0746957 3323.16 20083.7
0.06844 3323.16 20219.4
0.0603473 3323.16 20355.1
0.0730356 3323.16 20490.8
0.409441 3437.75 0
0.371674 3437.75 133.074
0.418036 3437.75 266.148
0.392527 3437.75 399.222
0.392371 3437.75 532.296
0.445923 3437.75 665.37
0.448867 3437.75 798.444
0.478723 3437.75 931.518
0.447414 3437.75 1064.59
0.392376 3437.75 1197.67
0.410877 3437.75 1330.74
0.394249 3437.75 1463.81
0.377979 3437.75 1596.89
0.415927 3437.75 1729.96
0.425549 3437.75 1863.04
0.457817 3437.75 1996.11
0.486366 3437.75 2129.19
0.42799 3437.75 2262.26
0.427374 3437.75 2395.33
0.399655 3437.75 2528.41
0.36828 3437.75 2661.48
0.420303 3437.75 2794.56
0.397284 3437.75 2927.63
0.409096 3437.75 3060.7
0.472006 3437.75 3193.78
0.448686 3437.75 3326.85
0.469064 3437.75 3459.93
0.422489 3437.75 3593
0.379749 3437.75 3726.07
0.413437 3437.75 3859.15
0.393556 3437.75 3992.22
0.384627 3437.75 4125.3
0.426393 3437.75 4258.37
0.441537 3437.75 4391.44
0.474918 3437.75 4524.52
0.470008 3437.75 4657.59
0.406988 3437.75 4790.67
0.414274 3437.75 4923.74
0.394729 3437.75 5056.81
0.37247 3437.75 5189.89
0.417016 3437.75 5322.96
0.410962 3437.75 5456.04
0.435384 3437.75 5589.11
0.486928 3437.75 5722.19
0.441089 3437.75 5855.26
0.4462 3437.75 5988.33
0.407481 3437.75 6121.41
0.370515 3437.75 6254.48
0.418816 3437.75 6387.56
0.392686 3437.75 6520.63
0.394483 3437.75 6653.7
0.450484 3437.75 6786.78
0.44946 3437.75 6919.85
0.478257 3437.75 7052.93
0.442707 3437.75 7186
0.389993 3437.75 7319.07
0.410864 3437.75 7452.15
0.394265 3437.75 7585.22
0.379068 3437.75 7718.3
0.416598 3437.75 7851.37
0.428499 3437.75 7984.44
0.461593 3437.75 8117.52
0.484784 3437.75 8250.59
0.424635 3437.75 8383.67
0.42439 3437.75 8516.74
0.398447 3437.75 8649.81
0.368557 3437.75 8782.89
0.420042 3437.75 8915.96
0.399039 3437.75 9049.04
0.412936 3437.75 9182.11
0.475573 3437.75 9315.18
0.447914 3437.75 9448.26
0.465887 3437.75 9581.33
0.419318 3437.75 9714.41
0.37791 3437.75 9847.48
0.41433 3437.75 9980.55
0.393258 3437.75 10113.6
0.385907 3437.75 10246.7
0.429675 3437.75 10379.8
0.443576 3437.75 10512.9
0.476459 3437.75 10645.9
0.465853 3437.75 10779
0.403669 3437.75 10912.1
0.41311 3437.75 11045.1
0.394448 3437.75 11178.2
0.373552 3437.75 11311.3
0.416398 3437.75 11444.4
0.413793 3437.75 11577.4
0.440179 3437.75 11710.5
0.487791 3437.75 11843.6
0.438999 3437.75 11976.7
0.442039 3437.75 12109.7
0.405668 3437.75 12242.8
0.369576 3437.75 12375.9
0.419465 3437.75 12509
0.393071 3437.75 12642
0.396846 3437.75 12775.1
0.455076 3437.75 12908.2
0.449774 3437.75 13041.3
0.477338 3437.75 13174.3
0.438139 3437.75 13307.4
0.38775 3437.75 13440.5
0.411051 3437.75 13573.6
0.394247 3437.75 13706.6
0.380148 3437.75 13839.7
0.417679 3437.75 13972.8
0.431386 3437.75 14105.9
0.465022 3437.75 14238.9
0.482716 3437.75 14372
0.421133 3437.75 14505.1
0.421731 3437.75 14638.1
0.397381 3437.75 14771.2
0.369043 3437.75 14904.3
0.419615 3437.75 15037.4
0.401047 3437.75 15170.4
0.417055 3437.75 15303.5
0.478749 3437.75 15436.6
0.446957 3437.75 15569.7
0.462348 3437.75 15702.7
0.416453 3437.75 15835.8
0.376155 3437.75 15968.9
0.415277 3437.75 16102
0.392961 3437.75 16235
0.387298 3437.75 16368.1
0.433338 3437.75 16501.2
0.445345 3437.75 16634.3
0.477617 3437.75 16767.3
0.461423 3437.75 16900.4
0.400534 3437.75 17033.5
0.4122 3437.75 17166.6
0.394291 3437.75 17299.6
0.374663 3437.75 17432.7
0.415918 3437.75 17565.8
0.416701 3437.75 17698.9
0.444897 3437.75 17831.9
0.488164 3437.75 17965
0.43663 3437.75 18098.1
0.438008 3437.75 18231.1
0.403981 3437.75 18364.2
0.368877 3437.75 18497.3
0.419954 3437.75 18630.4
0.393711 3437.75 18763.4
0.399483 3437.75 18896.5
0.459612 3437.75 19029.6
0.44983 3437.75 19162.7
0.475952 3437.75 19295.7
0.433782 3437.75 19428.8
0.38562 3437.75 19561.9
0.411423 3437.75 19695
0.394171 3437.75 19828
0.381228 3437.75 19961.1
0.419198 3437.75 20094.2
0.434176 3437.75 20227.3
0.468078 3437.75 20360.3
0.48017 3437.75 20493.4
0.362324 3552.34 0
0.403807 3552.34 130.547
0.352865 3552.34 261.095
0.362833 3552.34 391.642
0.396304 3552.34 522.189
0.353825 3552.34 652.737
0.358159 3552.34 783.284
0.373925 3552.34 913.831
0.332141 3552.34 1044.38
0.380613 3552.34 1174.93
0.348167 3552.34 1305.47
0.346223 3552.34 1436.02
0.40069 3552.34 1566.57
0.356908 3552.34 1697.12
0.358699 3552.34 1827.66
0.385334 3552.34 1958.21
0.364825 3552.34 2088.76
0.367252 3552.34 2219.3
0.365204 3552.34 2349.85
0.346076 3552.34 2480.4
0.367182 3552.34 2610.95
0.366158 3552.34 2741.49
0.336562 3552.34 2872.04
0.391349 3552.34 3002.59
0.364667 3552.34 3133.14
0.362899 3552.34 3263.68
0.370182 3552.34 3394.23
0.366435 3552.34 3524.78
0.382745 3552.34 3655.33
0.351044 3552.34 3785.87
0.356999 3552.34 3916.42
0.364755 3552.34 4046.97
0.369152 3552.34 4177.52
0.34396 3552.34 4308.06
0.374723 3552.34 4438.61
0.370158 3552.34 4569.16
0.374739 3552.34 4699.7
0.357512 3552.34 4830.25
0.356322 3552.34 4960.8
0.396073 3552.34 5091.35
0.347008 3552.34 5221.89
0.357175 3552.34 5352.44
0.376267 3552.34 5482.99
0.355115 3552.34 5613.54
0.361592 3552.34 5744.08
0.356365 3552.34 5874.63
0.367761 3552.34 6005.18
0.384617 3552.34 6135.73
0.356592 3552.34 6266.27
0.34704 3552.34 6396.82
0.402244 3552.34 6527.37
0.357604 3552.34 6657.91
0.343848 3552.34 6788.46
0.388579 3552.34 6919.01
0.340365 3552.34 7049.56
0.366132 3552.34 7180.1
0.348551 3552.34 7310.65
0.358925 3552.34 7441.2
0.389412 3552.34 7571.75
0.369146 3552.34 7702.29
0.345855 3552.34 7832.84
0.40004 3552.34 7963.39
0.375119 3552.34 8093.94
0.33065 3552.34 8224.48
0.388254 3552.34 8355.03
0.34027 3552.34 8485.58
0.352169 3552.34 8616.12
0.356986 3552.34 8746.67
0.344064 3552.34 8877.22
0.38842 3552.34 9007.77
0.385342 3552.34 9138.31
0.349559 3552.34 9268.86
0.389019 3552.34 9399.41
0.389924 3552.34 9529.96
0.331059 3552.34 9660.5
0.37643 3552.34 9791.05
0.35338 3552.34 9921.6
0.334369 3552.34 10052.1
0.376307 3552.34 10182.7
0.331811 3552.34 10313.2
0.377657 3552.34 10443.8
0.39835 3552.34 10574.3
0.352029 3552.34 10704.9
0.373362 3552.34 10835.4
0.397977 3552.34 10966
0.341669 3552.34 11096.5
0.362549 3552.34 11227.1
0.368105 3552.34 11357.6
0.326091 3552.34 11488.2
0.387572 3552.34 11618.7
0.333627 3552.34 11749.3
0.361521 3552.34 11879.8
0.403845 3552.34 12010.4
0.352956 3552.34 12140.9
0.362479 3552.34 12271.5
0.395959 3552.34 12402
0.35443 3552.34 12532.5
0.3583 3552.34 12663.1
0.373849 3552.34 12793.6
0.33273 3552.34 12924.2
0.379949 3552.34 13054.7
0.349104 3552.34 13185.3
0.345522 3552.34 13315.8
0.400375 3552.34 13446.4
0.35722 3552.34 13576.9
0.358683 3552.34 13707.5
0.384653 3552.34 13838
0.365196 3552.34 13968.6
0.367935 3552.34 14099.1
0.364506 3552.34 14229.7
0.346738 3552.34 14360.2
0.366717 3552.34 14490.8
0.366761 3552.34 14621.3
0.336473 3552.34 14751.8
0.390722 3552.34 14882.4
0.365051 3552.34 15012.9
0.363348 3552.34 15143.5
0.369449 3552.34 15274
0.366156 3552.34 15404.6
0.383487 3552.34 15535.1
0.350528 3552.34 15665.7
0.357317 3552.34 15796.2
0.365045 3552.34 15926.8
0.368781 3552.34 16057.3
0.344744 3552.34 16187.9
0.373778 3552.34 16318.4
0.37023 3552.34 16449
0.375332 3552.34 16579.5
0.357129 3552.34 16710.1
0.355742 3552.34 16840.6
0.396556 3552.34 16971.2
0.347204 3552.34 17101.7
0.356802 3552.34 17232.2
0.376989 3552.34 17362.8
0.354265 3552.34 17493.3
0.362272 3552.34 17623.9
0.355665 3552.34 17754.4
0.367469 3552.34 17885
0.384946 3552.34 18015.5
0.35694 3552.34 18146.1
0.346796 3552.34 18276.6
0.402331 3552.34 18407.2
0.358381 3552.34 18537.7
0.34305 3552.34 18668.3
0.388904 3552.34 18798.8
0.339959 3552.34 18929.4
0.365805 3552.34 19059.9
0.348575 3552.34 19190.5
0.358335 3552.34 19321
0.389536 3552.34 19451.6
0.369925 3552.34 19582.1
0.345969 3552.34 19712.6
0.399713 3552.34 19843.2
0.375941 3552.34 19973.7
0.330321 3552.34 20104.3
0.387887 3552.34 20234.8
0.340687 3552.34 20365.4
0.35127 3552.34 20495.9
0.309192 3666.93 0
0.269771 3666.93 128.115
0.277581 3666.93 256.23
0.301766 3666.93 384.344
0.268523 3666.93 512.459
0.288015 3666.93 640.574
0.293835 3666.93 768.689
0.263653 3666.93 896.804
0.312772 3666.93 1024.92
0.297482 3666.93 1153.03
